3918.599854,1751.399902
3912.299805,1751.399902
3861.899902,1701.000000
3855.599854,1701.000000
3849.299805,1694.699951
3842.999756,1694.699951
3836.699951,1688.399902
3830.399902,1688.399902
3824.099854,1682.099976
3817.799805,1682.099976
3805.199951,1669.500000
3798.899902,1669.500000
3792.599854,1663.199951
3786.299805,1663.199951
3773.699951,1650.599976
3767.399902,1650.599976
3761.099854,1644.299927
3754.799805,1644.299927
3748.499756,1638.000000
3735.899902,1638.000000
3729.599854,1631.699951
3723.299805,1631.699951
3716.999756,1625.399902
3710.699951,1625.399902
3704.399902,1619.099976
3698.099854,1619.099976
3679.199951,1600.199951
3672.899902,1600.199951
3666.599854,1593.899902
3660.299805,1593.899902
3653.999756,1587.599976
3647.699951,1587.599976
3641.399902,1581.299927
3635.099854,1581.299927
3628.799805,1575.000000
3622.499756,1575.000000
3616.199951,1568.699951
3609.899902,1568.699951
3597.299805,1556.099976
3590.999756,1556.099976
3584.699951,1549.799927
3578.399902,1549.799927
3572.099854,1543.500000
3565.799805,1543.500000
3559.500000,1537.199951
3553.199951,1537.199951
3546.899902,1530.899902
3540.599854,1530.899902
3534.299805,1524.599976
3528.000000,1524.599976
3521.699951,1518.299927
3515.399902,1518.299927
3496.500000,1499.399902
3490.199951,1499.399902
3483.899902,1493.099976
3477.599854,1493.099976
3471.299805,1486.799927
3465.000000,1486.799927
3458.699951,1480.500000
3452.399902,1480.500000
3446.099854,1474.199951
3439.799805,1474.199951
3433.500000,1467.899902
3427.199951,1467.899902
3420.899902,1461.599976
3414.599854,1461.599976
3402.000000,1449.000000
3395.699951,1449.000000
3389.399902,1442.699951
3383.099854,1442.699951
3376.799805,1436.399902
3370.500000,1436.399902
3364.199951,1430.099976
3357.899902,1430.099976
3351.599854,1423.799927
3345.299805,1423.799927
3339.000000,1417.500000
3332.699951,1417.500000
3326.399902,1411.199951
3320.099854,1411.199951
3313.799805,1404.899902
3307.500000,1404.899902
3301.199951,1398.599976
3294.899902,1398.599976
3288.599854,1392.299927
3282.299805,1392.299927
3276.000000,1386.000000
3269.699951,1386.000000
3263.399902,1379.699951
3257.099854,1379.699951
3244.500000,1367.099976
3238.199951,1367.099976
3225.599854,1354.500000
3219.299805,1354.500000
3213.000000,1348.199951
3206.699951,1348.199951
3200.399902,1341.899902
3194.099854,1341.899902
3187.799805,1335.599976
3181.500000,1335.599976
3175.199951,1329.299927
3168.899902,1329.299927
3162.599854,1323.000000
3156.299805,1323.000000
3150.000000,1316.699951
3143.699951,1316.699951
3137.399902,1310.399902
3131.099854,1310.399902
3112.199951,1291.500000
3105.899902,1291.500000
3099.599854,1285.199951
3093.299805,1285.199951
3087.000000,1278.899902
3080.699951,1278.899902
3074.399902,1272.599976
3068.099854,1272.599976
3061.799805,1266.299927
3055.500000,1266.299927
3049.199951,1260.000000
3042.899902,1260.000000
3036.599854,1253.699951
3030.299805,1253.699951
3024.000000,1247.399902
3017.699951,1247.399902
3011.399902,1241.099976
3005.099854,1241.099976
2998.799805,1234.799927
2986.199951,1234.799927
2979.899902,1228.500000
2973.599854,1228.500000
2967.299805,1222.199951
2954.699951,1222.199951
2948.399902,1215.899902
2942.099854,1215.899902
2935.799805,1209.599976
2929.500000,1209.599976
2923.199951,1203.299927
2916.899902,1203.299927
2910.599854,1197.000000
2904.299805,1197.000000
2898.000000,1190.699951
2891.699951,1190.699951
2885.399902,1184.399902
2879.099854,1184.399902
2872.799805,1178.099976
2866.500000,1178.099976
2860.199951,1171.799927
2847.599854,1171.799927
2841.299805,1165.500000
2835.000000,1165.500000
2828.699951,1159.199951
2822.399902,1159.199951
2816.099854,1152.899902
2809.799805,1152.899902
2803.500000,1146.599976
2797.199951,1146.599976
2790.899902,1140.299927
2784.599854,1140.299927
2778.299805,1134.000000
2772.000000,1134.000000
2765.699951,1127.699951
2759.399902,1127.699951
2753.099854,1121.399902
2740.500000,1121.399902
2734.199951,1115.099976
2727.899902,1115.099976
2721.599854,1108.799927
2709.000000,1108.799927
2702.699951,1102.500000
2696.399902,1102.500000
2683.799805,1089.899902
2671.199951,1089.899902
2664.899902,1083.599976
2658.599854,1083.599976
2652.299805,1077.299927
2639.699951,1077.299927
2633.399902,1071.000000
2627.099854,1071.000000
2620.799805,1064.699951
2608.199951,1064.699951
2601.899902,1058.400024
2595.599854,1058.400024
2589.299805,1052.099976
2583.000000,1052.099976
2576.699951,1045.799927
2570.399902,1045.799927
2564.099854,1039.500000
2557.799805,1039.500000
2551.500000,1033.199951
2545.199951,1033.199951
2538.899902,1026.900024
2532.599854,1026.900024
2526.299805,1020.599976
2520.000000,1020.599976
2513.699951,1014.299988
2501.099854,1014.299988
2494.799805,1007.999939
2488.500000,1007.999939
2482.199951,1001.699951
2469.599854,1001.699951
2463.299805,995.399963
2457.000000,995.399963
2450.699951,989.099976
2444.399902,989.099976
2438.099854,982.799988
2419.199951,982.799988
2412.899902,976.499939
2400.299805,976.499939
2394.000000,970.199951
2381.399902,970.199951
2375.099854,963.899963
2362.500000,963.899963
2356.199951,957.599976
2337.299805,957.599976
2331.000000,951.299988
2318.399902,951.299988
2312.099854,944.999939
2305.799805,944.999939
2299.500000,938.699951
2286.899902,938.699951
2280.599854,932.399963
2268.000000,932.399963
2261.699951,926.099976
2249.099854,926.099976
2242.799805,919.799988
2230.199951,919.799988
2223.899902,913.499939
2217.599854,913.499939
2211.299805,907.199951
2198.699951,907.199951
2192.399902,900.899963
2173.500000,900.899963
2167.199951,894.599976
2160.899902,894.599976
2154.599854,888.299988
2148.299805,888.299988
2142.000000,882.000000
2123.099854,882.000000
2116.800049,875.699951
2104.199951,875.699951
2097.899902,869.399963
2079.000000,869.399963
2072.699951,863.099976
2066.399902,863.099976
2060.099854,856.799988
2041.199951,856.799988
2034.899902,850.500000
2015.999878,850.500000
2009.699951,844.199951
1997.099976,844.199951
1990.799927,837.899963
1984.499878,837.899963
1978.199951,831.599976
1959.299927,831.599976
1952.999878,825.299988
1921.499878,825.299988
1915.199951,819.000000
1889.999878,819.000000
1883.699951,812.699951
1883.699951,793.799988
